,movie,names,reviews
138,'INOX Luxe Phoenix Market City, Velachery', '4 months ago' 'Very worst sound effects on IMAX INSPITE OF PAYING 5000RS DUTY MANAGERS GANESAN .. MALLIGARUJUN AND DOMNIC DID NOT RESPOND TO THE COMPLAINT RAISED EFFECTIVELY AND BLAMED THE QUALITY THEY RECEIVED ON THE CONTENT... VERY WORST EXPERIENCE.. …More'
139,'INOX Luxe Phoenix Market City, Velachery', '2 months ago' 'Full of dirt  popcorns and beverages from last show all over the floor. A big difference when it was Jazz and INOX .'
140,'INOX Luxe Phoenix Market City, Velachery', 'a month ago' 'Very difficult to find seats as marking are not lit maintenance is not done. Had to search the row for more than 5 minutes in the dark.'
141,'INOX Luxe Phoenix Market City, Velachery',827 photos' 'a month ago' 'Movie experience was present good but the maintenance needs to be improved'
142,'INOX Luxe Phoenix Market City, Velachery', '2 weeks ago' 'NEW' 'One can easily order F&B from INOX mobile app instead of standing in queue'
143,'INOX Luxe Phoenix Market City, Velachery', 'a month ago' 'Worst experience...not worthy for money we pay the quality has gone since Inox pvr took over this place!'
144,'INOX Luxe Phoenix Market City, Velachery', 'a month ago' 'Wrost in cleanliness  usually they give blankets  now all amenities are stopped so mean ..'
145,'INOX Luxe Phoenix Market City, Velachery', '2 weeks ago' 'NEW' 'Very good  and nice place to watch movie  with tasty food . Clean and neat place.'
146,'INOX Luxe Phoenix Market City, Velachery', '4 months ago' '' '' '' '' 'Worst theatre food experience..' 'No softdrinks' 'No smoothies …More'
147,'INOX Luxe Phoenix Market City, Velachery', 'a month ago' 'With PVR earlier this was good now it is worst with INOX staff at entry.'
148,'INOX Luxe Phoenix Market City, Velachery',486 photos' '3 months ago' 'All good except washrooms. Closet water is stinky and pathetic. Kindly do the needful guys.'
149,'INOX Luxe Phoenix Market City, Velachery', '3 months ago' 'There is no offline cancellation for booked tickets' 'Worst'
150,'PVR Ampa Chennai', ['shilpi gupta', 'The PVR is awsum cinema hall. The ampa skywalk mall is under renovation though running. Transportation is a bit difficult. One should walk to the end of the bridge where one can get share auto bus uber ola etc. Chennai Road is very bad. Go and must experience Dolby 7.1 sound with big screen.'
151,'PVR Ampa Chennai', ['Naveen Viswa', 'NEW' 'The theater has average amenities and the food prices are a bit high but the screens are a good size. If you live nearby I would recommend this theater. I’d give it a 3.5/5'
152,'PVR Ampa Chennai', ['robin g', '' '' 'Mall is under construction or May be under renovation. Only operating floor is on 4th level where PvR is located . Paid parking at the basement.' 'PVR cinemas on 4th level has 7audi mostly featuring Tamil Malayalam and …More'
153,'PVR Ampa Chennai', ['ELANGOVAN S', 'PVR cinemas is good but Snacks pricing is bit high though.Mall renovation work is happening for long time.Only PVR Cinemas is operational.After VR Mall openingSkywalk mall lost its charm.Hope mall to be operational at the earliest.'
154,'PVR Ampa Chennai', ['J. Jackson Sushil Kumar', 'NEW' '' '' 'Watched movie in PVR skywalk today. Audo 4 screen has some dirt or some kind of spray in the screen. Snapshot attached. Poor maintenance of screen. …More'
155,'PVR Ampa Chennai', ['Dinesh S', '3 months ago' 'Currently Mall is under Construction. Only Theatre (PVR cinemas) is available. Bike parking rs. 20/- per hour.' 'Good sound and picture quality'
156,'PVR Ampa Chennai', ['SUMAN MAHANAND', 'Excellent dolby sounds comfortable  seat but 3D movie glasses should change so many scratches in glasses and water bottles prices also very high'
157,'PVR Ampa Chennai', ['Vikram B', 'This property is under construction with no facilities. There is no AC as well. The pvr people are not giving entry before the movie time as well. Do not come here'
158,'PVR Ampa Chennai', ['vinoth', 'Everything is nice but they show time is 3.20 they started at 3.45.. so much of ads' '..'
159,'PVR Ampa Chennai', ['Aki CR'," 'NEW' ""One of the all time favourite mall in Chennai. It's good experience for everytime.Many branded shops and food spots Theatre also very awesome with visual and audio experience."""
160,'PVR Ampa Chennai', ['Ravi Shankar K Namboothiri'," 'NEW' ""Mall is under construction maybe... However compared to other PVR in other malls this is not good. There is only one entry point for parking and by mistake if you could not enter remember it's a one way you have to make U turn after …More"""
161,'PVR Ampa Chennai', ['Prakash Prak', 'NEW' 'Theatre is nice and god experience...' 'Service people at food counter who tries to make extra payments... Neither explaining if there any offers nor informing about choices we have on the purchase...'
162,'PVR Ampa Chennai', ['Ravi Prakash P A'," 'NEW' ""Clean atmosphere and better theatrical experience than many other theatres in TamilNadu. Recently it's closed. I'm looking forward to see the transformation of skywalk🤠"""
163,'PVR Ampa Chennai', ['Hafeez Thajudeen', 'NEW' 'Vera Level Movie And Screen PVR AMJIKARAI'
164,'PVR Ampa Chennai', ['fun done', 'Theatre sound ambience is good went for evening show sunday but snacks were not available lottle guidence problem was there as the mall is under renovation'
165,'PVR Ampa Chennai', ['David Rosario'," '5 years ago' ""Infrastructure is really good. Food quality is nice. Staff here is friendly. Excellent parking space. For the price of a large popcorn you could watch 3 movies in the same theater. If you have a decent amount of money and doesn't know how to spend please you're welcome here."""
166,'PVR Ampa Chennai', ['Manohar Rao', 'We regularly go to PVR at ampa skywalk. Seats are comfortable. Refreshments are very costly and should be reduced. Need more billing counters. Staff are well trained and courteous.'
167,'PVR Ampa Chennai', ['Shashank Rastogi', 'NEW' 'Staffs were understanding and helped out with the queries ASAP.'
168,'PVR Ampa Chennai', ['mustansir lokhandwala', 'a month ago' 'Nice theatre. But there was a strong smell inside the hall.. seats are very comfortable. Overall an enjoyable movie watching experience.'
169,'PVR Ampa Chennai', ['arun rajkumar', 'Nice place to enjoy with friends and family.For me the parking price was bit harsh for 20rs every hour. If that rate was reduced we can enjoy with our family. And one more thing is that the electronic items (gifts) present in the fun and …More'
170,'PVR Ampa Chennai', ['Sourav Banerjee', '' '' '' 'Good place.' 'Washrooms we’re not clean.' 'Water dispenser dispenses only cold water. …More'
171,'PVR Ampa Chennai', ['jagan mohan', 'NEW' 'Good sound quality and picture quality.... but as usual delay for movie start bcoz they took 15-20 mins for advertisement after that only they start feature presentation....'
172,'PVR Ampa Chennai', ['Ashish AG', '' 'Went to see movie in Audi-4. I was totally disappointed with the screen. It looked like someone had vomited on the left side of the screen. This is not expected from PVR. The sound quality was good that is the reason a 3 star rating was …More'
173,'PVR Ampa Chennai', ['Anahata Sundarmurthy', 'I absolutely enjoyed the 8 story parking! So fun to ride up and down. I was there for Ponniyin Selvan 2. The theatre is well organised but smelled like unwashed upholstery and stale sweat. Very musty. Love the popcorn portion size!!!'
174,'PVR Ampa Chennai', ['Idris Sheriff', 'One of the worst services from a multiplex. The theater all is fine pretty decent the service at the cafeteria and the staffs here are so rude. Rubbish behavior from the staff (do not want to mention names). There was an offer going on …More'
175,'PVR Ampa Chennai', ['Siva Palanisamy'," '' '' ""Overall experience was good enough 🤔. Staff's welcoming approach Ambiance food taste all are very good and most appreciable one. Hat's off to them."" 'My best advice to the audience please dont rush to the theater. Because the …More'"
176,'PVR Ampa Chennai', ['Shreya Reji K', 'NEW' 'While most of the mall is still under construction it is still one of the go-to places to watch a movie - great theatre with good food choices'
177,'PVR Ampa Chennai', ['Sobika Selvi', 'NEW' 'The ambiance is good comfortable to sit around and theatre sittings are also good. Snacks are in good quality and quantity.'
178,'PVR Ampa Chennai', ['Rajeevan Menon', 'NEW' 'Renovation of the mall is in progress.  Worst option to see good movies in PVR Skywalk. We will have to wait till work is finished.'
179,'PVR Ampa Chennai', ['Sugumar R', 'Horrible experience in parking and using lift. Management is not willing to help customers to reach the screens. No one is there to assist the customer to reach their respective destination. Most of the security personal does not speak Tamil. You have to reach your floor either by unsafe staircase or waiting over crowded lift'
180,'PVR Ampa Chennai', ['Prem Santhosh', 'NEW' 'We were sitting in the Screen 3 and there was no AC ! Was very much suffocating'
181,'PVR Ampa Chennai', ['lokesh naidu', 'Good customer service ☺️ sakthivel darani ...........good service'
182,'PVR Ampa Chennai', ['Aaryan Shikarwar', 'The mall is under renovation but PVR is functioning. The movie experience is awesome. The seats are comfortable. The snacks counter is a bit costly but this is the new normal.'
183,'PVR Ampa Chennai', ['malar vizhi', 'Mr.Praveen welcomed in a greater pleasure manner as for the first time i brought my mom for the movie.He was very kind and patience as he always kept a smile in his face.'
184,'PVR Ampa Chennai', ['Abinaya Sekar', 'PVR  located in Skywalk mall is a good theater. The staff are friendly and helpful and the auditorium is well-appointed. The seating is comfortable and allows for an enjoyable movie-watching experience.'
185,'PVR Ampa Chennai', ['Mayur Umap', '4 years ago' 'Good theater with 7 screens they show all language movies which can be benefit for them. Clean and neat place. Have a big food court and seating comfort is also good. Rates are reasonable but they don’t give tickets for cheaper categories until you insist that.'
186,'PVR Ampa Chennai', ['Lavanya R D', 'It would have been great if we had known only theater is there AND NOTHING ELSE. The mall in which theater is present is under renovation no shops entrance to parking and other facilities were poor and dingy. Had a bad experience and disappointed. But theater is good though.'
